图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
fruit30_split/val/梨/133.jpg,7,梨,7,梨,6,桂圆,4,柚子,True,3.8056214e-06,1.8457663e-09,7.014256e-10,2.1725142e-09,0.00018236322,6.0414597e-05,0.0010084427,0.9984118,1.765504e-05,2.1154503e-06,2.047915e-09,0.0001438042,5.744816e-08,1.2579287e-08,3.0265944e-08,1.7035634e-07,0.0001166685,1.4746133e-09,2.737847e-06,4.902481e-05,9.360898e-11,1.8233878e-07,1.6885618e-08,2.8815992e-07,9.714853e-08,1.0406321e-08,1.0048167e-09,1.2672871e-08,4.5537223e-07,4.038212e-09
fruit30_split/val/梨/135.jpg,7,梨,7,梨,11,猕猴桃,6,桂圆,True,0.00046807042,1.6319469e-06,3.7484446e-05,2.0189577e-06,0.009687671,0.002994341,0.015406235,0.92509776,0.015172853,0.0004587099,5.325351e-06,0.017194213,1.9490455e-05,2.6492296e-06,2.5975221e-05,0.0001919236,0.0063652075,1.1152317e-06,0.00033640492,0.005599866,5.469195e-07,5.8397167e-05,4.9045448e-06,4.246048e-06,4.1593776e-06,1.7578279e-05,1.4692161e-05,4.318099e-06,0.0008045405,1.7615215e-05
fruit30_split/val/梨/138.jpg,7,梨,7,梨,8,椰子,6,桂圆,True,8.748297e-06,4.7120302e-08,6.605541e-07,9.431396e-09,0.00033703382,6.8313944e-05,0.0041243853,0.91429687,0.075628966,1.9610741e-05,1.7266087e-06,0.00013460763,3.109842e-05,3.989615e-05,7.4647346e-07,1.6946655e-06,0.00012510299,4.0810752e-07,0.003668846,0.0013152678,1.229152e-07,1.2468795e-05,1.2639889e-06,7.677202e-06,9.823885e-05,1.4158967e-05,7.3821493e-06,1.0508708e-06,5.324168e-05,3.762683e-07
fruit30_split/val/梨/150.jpg,7,梨,24,葡萄-红,12,石榴,4,柚子,False,0.00016759704,0.00069106,0.011071991,0.003754098,0.07392021,8.77789e-05,0.0041165026,0.041437414,0.0006078574,0.00012893474,0.01749874,0.043815367,0.21313749,0.021574372,0.00018296306,0.00034219804,0.029182762,4.804697e-05,0.030305898,0.0001862256,0.00019992908,0.002148514,9.087083e-06,0.0063612633,0.42446542,0.012843044,0.060653776,0.0008235714,0.00021347593,2.4362213e-05
fruit30_split/val/梨/170.jpg,7,梨,19,苹果-青,7,梨,4,柚子,True,1.9422207e-06,3.4490906e-08,7.06717e-07,2.8607332e-08,0.000887145,0.00010384413,1.0359106e-05,0.12358452,3.5773992e-05,6.6383654e-07,2.9395084e-08,0.000107923166,2.2965012e-06,1.913814e-07,3.6715995e-09,8.5824084e-08,5.128553e-05,1.6193407e-07,0.00055415055,0.87463725,1.5618797e-07,5.7774573e-06,1.2824507e-06,6.398954e-06,4.4304377e-07,4.2544552e-06,7.9125545e-07,1.8797512e-07,1.914693e-06,4.646146e-07
fruit30_split/val/梨/174.jpeg,7,梨,7,梨,11,猕猴桃,6,桂圆,True,6.807152e-05,1.0966557e-07,1.15969e-05,3.975009e-07,0.00032233167,1.2813125e-05,0.0023275085,0.98499507,0.0006137109,3.5806142e-06,8.9486765e-09,0.008336846,5.2225623e-06,0.0006109799,2.1826802e-06,6.80366e-05,5.4088847e-05,1.01038495e-07,0.0006714738,0.0010236,6.9266304e-09,0.00084990746,2.8895565e-07,2.355626e-06,1.7927145e-05,5.3069357e-08,8.883628e-07,2.0087792e-07,2.1112221e-07,6.003435e-07
fruit30_split/val/梨/186.jpg,7,梨,7,梨,12,石榴,16,芒果,True,1.0210772e-06,1.17729195e-08,4.1116047e-07,7.442247e-08,0.00014943023,7.860932e-06,0.00011804276,0.9969543,4.8491383e-05,3.4046698e-07,6.5158264e-07,3.9064453e-05,0.0023472146,2.3785708e-05,1.9018188e-07,1.3723882e-06,0.00021759726,1.8895018e-07,2.3618573e-05,4.2920114e-05,6.6231486e-08,1.476981e-05,2.0137517e-07,7.5464624e-07,4.4054555e-06,2.516937e-06,9.8148696e-08,8.0923776e-08,1.758301e-07,3.6347473e-07
fruit30_split/val/梨/19.jpg,7,梨,7,梨,4,柚子,21,荔枝,True,0.00023421105,6.170621e-06,1.7968676e-05,5.7867205e-06,0.017152807,0.0029222309,0.0124586355,0.93960863,0.00089897675,2.0575899e-05,1.1452349e-06,0.00024397289,0.0007161368,0.0037815706,1.962038e-06,0.00056517473,0.0014108417,7.635683e-06,0.0015374087,0.00060492085,2.5519841e-05,0.016986689,0.0001981438,0.000108997534,0.0004213914,2.6175703e-05,2.7604741e-05,4.2172264e-06,1.292991e-06,3.1507973e-06
fruit30_split/val/梨/190.jpg,7,梨,7,梨,4,柚子,11,猕猴桃,True,0.00031455047,2.9989407e-05,1.0384715e-06,5.337672e-05,0.0809918,0.017049268,0.0041249935,0.8000983,0.0030621053,3.35181e-05,5.262117e-08,0.042444278,6.0854447e-05,0.000405396,3.922955e-07,0.0003347954,0.01663653,5.2688665e-06,0.0033479861,0.030122371,3.039255e-07,0.0002126826,3.5685086e-06,0.00035538358,9.055171e-05,8.133538e-05,3.764407e-05,5.5092487e-06,1.3457922e-05,8.273229e-05
fruit30_split/val/梨/197.jpg,7,梨,7,梨,4,柚子,15,脐橙,True,0.0006895607,6.848028e-08,3.7154016e-06,2.439207e-08,0.020321416,0.0011223342,5.2638894e-05,0.97049046,0.00016617904,1.9094877e-07,5.3774647e-09,3.8862192e-05,3.9186605e-05,2.591527e-05,2.0179482e-07,0.003175605,0.003086535,4.9535087e-09,0.00017695573,0.0005919685,5.5147305e-09,4.4430757e-07,2.3613755e-08,2.062272e-06,1.0023618e-07,1.1171426e-06,1.4220886e-05,1.5755788e-09,5.997443e-08,1.1864727e-07
fruit30_split/val/梨/199.jpg,7,梨,7,梨,12,石榴,16,芒果,True,1.8729719e-06,1.0016628e-08,2.5414096e-07,7.288069e-08,0.00011490059,6.406312e-06,0.00010743672,0.99598396,4.629335e-05,5.101285e-07,5.230841e-07,5.0024504e-05,0.0032166177,1.611118e-05,1.3193691e-07,1.277926e-06,0.00034377977,2.206979e-07,4.1954307e-05,5.0261788e-05,7.3906776e-08,7.931514e-06,2.1135317e-07,9.27988e-07,4.9610385e-06,2.338767e-06,7.689121e-08,5.5469453e-08,1.7233239e-07,5.594848e-07
fruit30_split/val/梨/22.jpg,7,梨,19,苹果-青,7,梨,16,芒果,True,0.0017609876,3.050346e-05,0.00019574525,1.2803889e-06,0.018767457,0.0016241652,0.0036509952,0.34777254,0.06080181,0.0001042785,2.0065157e-08,0.0018559778,0.0007612415,2.2696518e-05,1.4396404e-06,9.925369e-05,0.1506951,1.6075159e-05,0.002864588,0.40208393,1.1064982e-06,0.00062505284,4.6480556e-05,0.00017427061,4.0890565e-05,0.004855338,0.0010632853,1.0420181e-05,8.4585525e-07,7.2261304e-05
fruit30_split/val/梨/23.jpg,7,梨,7,梨,18,苹果-红,4,柚子,True,0.0006973191,1.4421363e-05,1.3067391e-05,9.08239e-07,0.015156147,0.00018498485,0.00040569625,0.8338812,0.001370172,0.00020033398,7.568666e-07,0.008442347,0.0010915997,0.0057095834,0.00016581365,0.007979519,0.0050915875,1.4014616e-06,0.11414226,0.00518904,5.86262e-06,1.8085233e-05,5.8084324e-06,2.2223917e-06,2.8387776e-05,1.2332352e-05,0.00014674215,1.048002e-06,3.9522813e-05,1.8054533e-06
fruit30_split/val/梨/27.jpg,7,梨,7,梨,4,柚子,5,柠檬,True,3.3916223e-07,8.54921e-08,1.4700536e-06,2.9988618e-07,0.08062568,0.024533905,1.344403e-06,0.8874674,3.586263e-07,4.9979336e-09,3.492867e-06,0.00011977535,2.712355e-06,3.5903508e-06,3.2598735e-10,2.5950994e-06,0.00051458424,3.1503436e-08,1.1025807e-06,0.0066986675,2.1770909e-08,3.4707776e-07,4.4415144e-10,6.556044e-08,2.6390374e-08,6.202711e-08,8.9870795e-09,7.797057e-08,2.174662e-05,5.2188653e-08
fruit30_split/val/梨/28.jpg,7,梨,7,梨,4,柚子,19,苹果-青,True,2.126268e-06,1.4746618e-07,8.4474647e-07,3.4501845e-08,0.0033005485,3.4467696e-05,0.000107042295,0.99374807,0.00012651166,8.344937e-06,3.4897125e-06,0.00012831853,1.9754718e-05,3.774924e-06,1.9463329e-07,1.9930665e-07,0.0005600374,1.2899191e-07,6.531855e-05,0.0017781069,1.4090821e-07,3.1443274e-06,4.644795e-06,3.3929648e-06,1.9151713e-07,3.235827e-06,2.3521471e-07,3.6462816e-07,9.626116e-05,9.206289e-07
fruit30_split/val/梨/34.jpg,7,梨,7,梨,18,苹果-红,4,柚子,True,5.628685e-07,5.9430157e-08,1.6121285e-07,8.995299e-09,0.0019892312,0.0002298198,0.0015527344,0.98943406,6.482805e-05,2.2981606e-08,6.7949344e-08,0.0002757814,0.00010589838,0.0018311583,1.08360485e-08,2.436799e-05,5.02499e-06,2.1344324e-09,0.0039791814,0.0004809548,4.2130835e-10,2.440583e-05,8.052794e-08,7.4093336e-08,7.3754484e-07,4.0526007e-07,6.947929e-08,1.5539777e-07,6.3240996e-08,9.969692e-10
fruit30_split/val/梨/43.jpg,7,梨,18,苹果-红,7,梨,11,猕猴桃,True,0.00011224801,3.2790035e-07,0.00010775078,5.81581e-06,0.011931371,0.0003180131,3.5282257e-05,0.27239564,5.5281263e-05,8.066721e-05,0.0004482882,0.20571908,0.00017387499,0.0046297847,4.7783806e-07,0.00020868343,0.022567125,5.0100855e-08,0.4506301,0.013196229,1.4433843e-07,1.3720477e-06,3.1144072e-08,0.017342497,4.962684e-06,3.4012178e-06,9.451318e-07,2.7822477e-06,2.4201918e-05,3.5770586e-06
fruit30_split/val/梨/54.jpeg,7,梨,7,梨,4,柚子,19,苹果-青,True,1.7539112e-05,1.9170077e-06,0.00026562277,3.1254146e-07,0.0065152105,1.2214243e-05,5.4007734e-05,0.9863029,0.00064512517,9.934419e-06,1.9871766e-05,0.000161598,0.001075368,7.0678343e-06,4.0157497e-07,1.6653108e-06,1.3821424e-05,4.6460568e-07,0.00053835183,0.0034176107,3.3237534e-06,0.000112001224,3.3378208e-05,5.3359032e-05,0.00028981478,3.3361215e-05,0.00013460143,1.2528172e-05,0.00026571928,7.700704e-07
fruit30_split/val/梨/55.jpg,7,梨,7,梨,8,椰子,4,柚子,True,0.002251331,1.14385175e-05,1.5451407e-05,8.23512e-07,0.011644657,0.00013425431,0.0016232572,0.9538579,0.017384427,9.110614e-07,3.222727e-07,0.0023388872,6.10837e-05,7.6955275e-06,7.346784e-07,1.639311e-05,0.002483999,6.53866e-07,9.62483e-05,0.0079075,4.3501572e-07,2.7787475e-05,3.8239125e-07,1.3279572e-05,1.00676725e-05,6.9485686e-05,2.3915385e-05,8.082966e-07,1.4211918e-05,1.7160191e-06
fruit30_split/val/梨/68.jpg,7,梨,7,梨,15,脐橙,4,柚子,True,0.003505026,5.172801e-05,0.000801301,0.00045090486,0.08663533,0.022387369,0.0052140406,0.67737144,0.005301251,3.2228312e-05,3.3097844e-05,0.004726815,0.0007063159,0.0028047268,2.6651458e-05,0.1233696,0.009070445,9.199225e-06,0.013322488,0.040724654,8.025468e-06,0.0013230114,2.4745677e-05,0.00076925615,0.00023528386,0.00016596811,0.00047146034,4.1111907e-06,5.8219182e-05,0.0003953164
fruit30_split/val/梨/69.jpg,7,梨,7,梨,4,柚子,8,椰子,True,0.0026635067,1.1471489e-06,0.00096792495,1.8940498e-05,0.08765527,0.009718691,0.031279407,0.72234166,0.06486262,0.00043597267,1.1746367e-05,4.6166064e-05,0.00042978863,0.0020550366,0.00028100863,0.0021870045,0.0012148526,3.5169335e-06,0.0005675039,0.00093058875,0.00031036965,0.045351528,0.0019014541,0.0067078983,8.929694e-05,0.00010328462,0.00027121775,8.027667e-07,0.017588066,3.7575344e-06
fruit30_split/val/梨/73.jpg,7,梨,7,梨,11,猕猴桃,6,桂圆,True,0.0072328965,9.0242995e-09,1.256606e-06,1.5292964e-07,0.06940048,0.00070292014,0.09176552,0.6930425,0.0004342648,1.1774088e-05,2.0833446e-09,0.13298464,2.3924777e-06,2.2297738e-05,1.5023904e-08,0.00025592928,0.00055531895,1.4238843e-08,0.0014177308,0.0021509184,6.677033e-10,4.3405007e-06,1.4305919e-08,9.630694e-06,3.7482582e-07,3.3004983e-06,1.1072209e-06,3.835967e-09,5.2593943e-08,5.110059e-08
fruit30_split/val/梨/76.jpg,7,梨,11,猕猴桃,7,梨,6,桂圆,True,0.034029525,3.337763e-06,3.7315724e-05,9.0886424e-05,0.041025475,0.00012434008,0.14924705,0.33953187,0.0002459559,0.00024905909,3.9500557e-07,0.4333665,7.9515974e-07,0.00094023056,8.113572e-09,0.00010055021,0.00011852546,2.0957721e-08,0.0003680102,4.3595763e-05,5.604869e-05,0.00041585963,7.3650233e-07,6.239257e-07,7.0046036e-07,1.9181952e-08,1.2253214e-07,1.3809267e-07,2.1870305e-06,7.8262175e-08
fruit30_split/val/梨/77.jpg,7,梨,12,石榴,7,梨,18,苹果-红,True,3.2543743e-05,0.0022757025,0.0006529489,5.4031616e-06,0.031166114,8.7197615e-05,0.0009380468,0.26755005,0.00037391417,2.5532037e-07,0.00028268443,0.0010989738,0.5864666,0.00064803445,2.7660228e-06,9.991294e-06,0.0023830764,3.5588585e-08,0.09267492,0.005835449,8.4633075e-07,2.9994688e-05,6.124996e-08,5.9584777e-06,0.0012555906,0.00038170078,0.005409042,0.0003515058,8.039244e-05,1.7534597e-07
fruit30_split/val/梨/82.jpg,7,梨,7,梨,19,苹果-青,4,柚子,True,0.0063988315,0.0005079318,0.00031497324,0.00013499486,0.058630485,0.050354797,0.0037657926,0.69371676,0.0022492302,0.00022299723,3.2822027e-05,0.035786666,0.0004442669,0.0025808252,1.12296075e-05,0.0041787545,0.013894242,0.00022280526,0.0035305533,0.105295785,7.63713e-05,0.014149931,0.0012215832,9.765012e-05,0.00013365733,0.0002528418,0.00088682637,0.00033266758,0.0005140623,5.9544775e-05
fruit30_split/val/梨/85.jpg,7,梨,7,梨,4,柚子,19,苹果-青,True,0.0009932459,5.0852586e-06,0.000117378746,8.289724e-05,0.18911293,0.017210232,0.0041526076,0.69055486,0.0001811124,7.902562e-05,3.959576e-06,0.020813245,8.9928435e-05,2.4922001e-05,2.0881007e-06,0.0032051273,0.029733894,5.2336913e-05,0.0007922846,0.031766098,3.0549534e-06,9.580758e-05,8.432089e-07,0.010299016,0.00012028028,0.0003022269,3.1831674e-05,1.5821932e-06,5.2536638e-05,0.000119413926
fruit30_split/val/梨/87.jpg,7,梨,6,桂圆,0,哈密瓜,8,椰子,False,0.26526773,2.2966622e-06,9.7971395e-05,1.2041962e-05,0.07616512,0.011721496,0.289096,0.09535118,0.25326258,0.00011590403,1.4536227e-05,8.251773e-05,1.6521168e-05,0.00037148123,1.3161238e-05,0.00080454384,0.0015833783,1.0387483e-07,0.0018955535,5.771367e-05,2.6138462e-06,0.0033872335,0.00016044185,0.00014515477,0.00027903516,4.704338e-05,2.6469397e-05,3.451541e-08,1.9820107e-05,3.554761e-07
fruit30_split/val/梨/92.jpg,7,梨,7,梨,4,柚子,19,苹果-青,True,0.00014676919,9.080503e-07,9.550171e-07,1.3287371e-05,0.053195074,3.714812e-05,0.0016930667,0.9229177,0.00035342912,1.3572079e-06,1.2817934e-05,0.0031773227,0.0007573118,7.704708e-05,1.5336464e-05,4.6829704e-05,0.0075668814,1.0452088e-07,0.0013991658,0.008031354,5.013016e-06,2.9086736e-05,7.579191e-07,2.7782777e-05,8.773078e-07,0.00015330593,1.3875228e-05,0.00029696894,2.7774484e-05,5.1335337e-07
fruit30_split/val/椰子/102.jpg,8,椰子,8,椰子,11,猕猴桃,6,桂圆,True,8.415734e-06,2.244298e-09,0.00030221842,2.0912545e-08,1.7584782e-05,6.876465e-05,0.096799456,0.021179391,0.74417806,1.4076635e-06,1.3826813e-07,0.1327074,3.9540612e-10,2.2558793e-07,2.5785601e-08,4.7856332e-08,3.9423367e-06,1.2089761e-07,5.2497257e-05,0.0029240062,2.9443362e-08,0.0017365715,7.326589e-12,1.526271e-06,1.7641268e-07,3.4942872e-07,6.8932144e-09,2.049721e-06,1.4349215e-05,1.315871e-06
fruit30_split/val/椰子/104.jpg,8,椰子,8,椰子,25,西瓜,7,梨,True,3.7328462e-06,1.9940215e-07,2.457472e-05,1.0857158e-07,0.000101174905,0.00030301584,9.300761e-05,0.006322784,0.9633098,9.241848e-05,3.679299e-07,2.5648992e-06,0.00073128287,1.6146692e-05,0.0001436283,4.4434623e-06,0.0010300935,1.5074454e-06,0.00037838868,1.3044839e-05,3.110681e-06,6.7006554e-06,8.320119e-05,8.862495e-06,3.8885337e-06,0.026697628,0.00020079588,1.2284774e-05,0.00012129289,0.00028987357
fruit30_split/val/椰子/105.jpg,8,椰子,8,椰子,25,西瓜,16,芒果,True,0.005949737,4.598655e-05,0.010212112,1.0045789e-05,0.0032588814,0.0004142802,0.00047797037,0.013357565,0.9179212,3.88129e-06,2.149052e-06,0.0011728958,6.280426e-05,2.2631779e-05,3.9499784e-05,0.00011035303,0.017064309,6.103335e-05,7.2337434e-06,0.0037451768,7.9128535e-05,4.509425e-05,1.7750295e-06,0.00086476904,0.00014703686,0.018987793,0.0052384385,6.977889e-05,0.00035207937,0.00027437063
fruit30_split/val/椰子/107.jpeg,8,椰子,8,椰子,26,西红柿,16,芒果,True,0.00436001,0.0021805048,0.0021508785,0.00029037238,0.01167743,0.00062876765,0.0016519447,0.0010272968,0.89952135,0.00054419227,1.6335134e-05,0.0005561573,0.00072119856,6.7569985e-05,2.731767e-05,0.00045840052,0.012113113,4.901768e-05,0.00011481781,0.0036107143,0.0005415547,0.0013035006,0.002810251,0.00023402696,0.0005072449,0.0031301698,0.046678882,0.00020762526,0.0002353737,0.0025841244
fruit30_split/val/椰子/12.jpg,8,椰子,8,椰子,21,荔枝,19,苹果-青,True,2.4041529e-09,7.5473294e-11,1.245084e-06,4.706162e-06,7.2884914e-06,2.1850473e-09,1.9134038e-06,1.5965215e-05,0.9995148,2.749338e-06,5.71224e-09,1.6612498e-06,7.241461e-08,3.1231315e-09,7.1859224e-10,2.4928443e-08,4.6029014e-11,1.4516551e-08,1.6236648e-06,0.00014239905,2.0962647e-08,0.00029280593,9.803673e-09,1.1593924e-09,2.7371425e-09,1.6980213e-08,1.2513824e-06,8.056837e-06,3.7584206e-07,2.95159e-06
fruit30_split/val/椰子/128.jpg,8,椰子,8,椰子,27,车厘子,7,梨,True,0.0004459034,7.806102e-06,0.0003944401,2.36905e-05,0.0041419426,0.0013735446,0.0027292683,0.03748558,0.5718591,6.137715e-05,5.756581e-05,0.00018696663,3.755522e-05,0.0008753925,1.4713429e-05,3.2688524e-05,0.0019826745,2.2593683e-06,0.0017248197,0.0018191218,0.00018837735,0.00016215153,5.2438063e-05,1.9157135e-06,2.0117268e-06,0.009062663,0.0067173843,0.35750479,0.0008280212,0.00022382612
fruit30_split/val/椰子/133.jpg,8,椰子,8,椰子,6,桂圆,18,苹果-红,True,0.00015954245,7.236723e-06,0.0015737013,7.355538e-06,0.0002614968,7.603353e-05,0.14748599,0.00074230507,0.8380113,3.997815e-05,1.0838869e-06,0.0006916676,0.00088450493,0.0013301724,0.0006957216,4.787298e-06,0.00012474856,7.778455e-06,0.0036870914,0.00017094759,0.0001223462,0.0021089765,9.228287e-06,4.767823e-05,0.00015371738,0.00071077456,0.00024919858,0.00016804438,0.00034156846,0.00012499317
fruit30_split/val/椰子/136.jpg,8,椰子,8,椰子,6,桂圆,2,山竹,True,0.00031998233,7.9489365e-07,0.008494519,0.0008302963,9.564165e-05,0.00023466544,0.045927342,0.00011751206,0.9278363,1.7410895e-05,5.577313e-05,0.0008136781,0.0001691688,5.771426e-05,0.00839435,5.3370936e-06,0.0010260445,4.767109e-05,7.617204e-06,4.188128e-05,0.00025139988,7.668711e-05,9.6557196e-05,2.906537e-05,0.00092653383,0.0020321456,0.00011265139,0.00014313232,0.00019678929,0.0016413997
fruit30_split/val/椰子/142.jpg,8,椰子,8,椰子,4,柚子,28,香蕉,True,6.29874e-05,6.834362e-07,0.00031532408,2.1078145e-05,0.008446477,0.00019614726,7.2425835e-05,0.0003761689,0.9837466,0.00010421983,4.4065673e-06,2.236261e-05,1.0945682e-05,8.3989125e-06,0.00029181794,0.0004236908,6.0643866e-05,2.8465824e-05,9.963497e-06,7.863378e-05,8.5498235e-05,0.0001420567,0.00012904321,1.7814467e-06,1.46089415e-05,1.060084e-05,0.00070497754,1.2127842e-06,0.004375598,0.00025312972
fruit30_split/val/椰子/163.jpg,8,椰子,6,桂圆,8,椰子,0,哈密瓜,True,0.0010971407,1.4218399e-07,6.2558843e-06,2.7127958e-06,2.2531054e-05,3.5415374e-05,0.63707995,0.00031016135,0.36070794,0.00010589243,8.740888e-07,7.639383e-05,1.0055684e-06,2.7546559e-05,0.00028624324,9.636537e-06,5.5540393e-05,1.02531004e-07,2.0460599e-05,5.240071e-07,2.7548926e-05,2.1172275e-06,3.5608023e-06,6.4530086e-06,1.384201e-05,3.4540499e-06,3.696811e-05,7.1625874e-07,5.097742e-05,7.830856e-06
fruit30_split/val/椰子/165.jpg,8,椰子,8,椰子,29,黄瓜,16,芒果,True,0.00011536587,0.000575183,0.0013298902,1.755271e-05,0.0038203162,0.0053055394,0.0052477005,0.018186573,0.6838084,0.0022020345,0.0001019092,0.00073410076,0.0055776173,0.002144141,0.0074335155,0.0012022844,0.069863014,0.0008900533,0.0008369303,0.014212903,1.3182806e-05,5.9631166e-05,7.4032985e-05,0.0021180022,0.0021985932,0.007962762,0.023587124,0.0010057066,0.0045698592,0.1348061
fruit30_split/val/椰子/17.jpeg,8,椰子,8,椰子,29,黄瓜,2,山竹,True,2.2139873e-06,5.981273e-08,0.002684923,5.641138e-07,0.00013271293,6.6402617e-06,1.8120161e-05,2.8942628e-05,0.9928221,9.446053e-06,6.01794e-07,4.6448124e-05,5.873438e-06,1.2361985e-06,1.05397724e-07,2.861426e-06,9.1029773e-07,9.299933e-08,0.00015345543,9.418886e-06,1.8587649e-06,4.9302605e-05,6.1855154e-08,2.9187392e-08,4.210515e-06,1.6513037e-06,3.7179568e-06,3.0482724e-07,1.8797e-06,0.0040102866
fruit30_split/val/椰子/170.jpg,8,椰子,8,椰子,9,榴莲,21,荔枝,True,0.0009108268,1.4744568e-07,0.00026318736,2.216525e-05,0.00030064335,0.00015446775,0.0015077294,0.0003468262,0.99034506,0.0026763538,5.7163976e-07,4.205816e-05,1.7144393e-06,1.46209395e-05,1.5588917e-06,1.498086e-05,1.5155348e-06,7.43966e-06,2.3996674e-05,3.9720573e-05,1.9669093e-05,0.0023075992,0.00022363447,1.285407e-06,1.2020195e-05,0.00012411157,6.668556e-06,1.096913e-07,7.1348977e-06,0.0006221825
fruit30_split/val/椰子/175.jpg,8,椰子,8,椰子,4,柚子,0,哈密瓜,True,3.0345422e-05,4.31478e-09,2.898592e-05,7.316406e-08,0.0002443688,3.720274e-06,1.4097452e-06,3.8087958e-06,0.99964297,4.9199266e-06,1.0307907e-08,7.0228623e-07,9.427547e-09,2.1341235e-08,5.5414233e-07,9.924719e-07,1.646266e-08,2.3691597e-07,9.95082e-07,6.0691394e-07,1.2131803e-06,1.3435837e-05,1.9727075e-07,2.735437e-09,1.7814815e-08,5.1589946e-06,1.0395779e-06,3.1757914e-08,3.234535e-07,1.3748768e-05
fruit30_split/val/椰子/176.jpg,8,椰子,8,椰子,4,柚子,21,荔枝,True,6.901184e-05,3.934575e-06,0.0007400506,8.85103e-06,0.014635581,0.0010523631,0.00032918464,0.002100778,0.9652563,0.0013789707,6.27299e-05,0.0017851265,0.0010215347,5.4459506e-06,2.7673666e-06,2.4666635e-05,2.392405e-05,6.85852e-06,0.00035082252,0.00093065435,0.00067430455,0.006234927,0.00026095717,0.00015351184,2.3782239e-05,0.0006212512,0.0016330174,2.0662544e-07,0.0004887791,0.00011959196
fruit30_split/val/椰子/185.jpg,8,椰子,8,椰子,2,山竹,21,荔枝,True,3.3647575e-05,3.3052313e-06,0.06846524,6.4981905e-05,0.0001758946,8.025808e-05,0.0040678643,1.0637737e-05,0.86231905,5.3068557e-05,3.3581039e-06,0.0011695387,9.096735e-06,6.4509666e-05,0.00012138168,2.4801116e-06,0.00010377277,3.6152856e-06,7.704768e-05,1.7584227e-06,0.0008144741,0.044276565,0.00054769614,0.0013851726,0.013441291,0.00039047227,0.00017690008,5.658859e-06,0.0003338533,0.0017975279
fruit30_split/val/椰子/187.jpg,8,椰子,25,西瓜,8,椰子,26,西红柿,True,9.1456306e-05,4.6873163e-05,5.881878e-06,1.7478013e-05,0.0002120085,0.00068090484,0.00025309494,0.0019037442,0.048708264,2.4409521e-06,9.035642e-05,7.9309706e-05,0.000446593,8.6704036e-05,2.4463321e-05,3.503263e-05,0.0008966344,1.0501834e-05,0.00048618007,0.00095883285,0.00012168785,0.002286351,4.7027686e-05,2.2599986e-07,1.6100961e-05,0.92357874,0.014617388,5.2204694e-05,1.8140186e-06,0.0042417697
fruit30_split/val/椰子/190.jpg,8,椰子,8,椰子,29,黄瓜,26,西红柿,True,2.2733308e-05,0.00013888425,0.0006181245,0.00017885616,0.0016920017,0.0029754203,0.0040750783,3.6898356e-05,0.9102964,1.1014927e-05,4.1001753e-05,1.6935013e-05,0.00024950982,0.0001109765,0.00010692505,0.0001009243,0.0028048903,0.00031733853,6.2305894e-06,0.011982893,0.003135632,0.0005080756,0.00060036575,1.3567287e-05,3.8933762e-05,0.007907012,0.014985595,0.0017692861,0.00045423495,0.034804326
fruit30_split/val/椰子/194.jpg,8,椰子,8,椰子,6,桂圆,7,梨,True,0.0096486965,0.004184399,0.0032652435,2.725481e-06,0.032044187,0.1409052,0.1649964,0.16437756,0.2056898,2.4961297e-05,0.0049224165,0.0021541978,0.09555155,0.008565376,0.00010044051,0.0033423067,0.07836347,3.0549495e-07,0.024844926,0.0016035012,4.678815e-05,0.00015195974,0.008323334,0.032557394,0.0035845987,0.0011092365,0.006899957,0.00026173738,0.0017722921,0.000704961
fruit30_split/val/椰子/195.jpg,8,椰子,8,椰子,4,柚子,5,柠檬,True,0.017478423,6.661856e-05,0.009806494,0.0035668549,0.10317847,0.099931285,0.014591094,0.008283282,0.51045257,0.015697597,0.00015842449,0.05769379,0.000236442,0.00024216936,0.00091097207,0.02475417,0.007691409,0.00094463,0.0005497491,0.0064988234,0.0014529122,0.0016858617,0.0028651739,0.011743683,0.0004764568,0.0043732827,0.0017309994,0.00014060066,0.02339474,0.069402985
fruit30_split/val/椰子/196.jpg,8,椰子,8,椰子,5,柠檬,25,西瓜,True,0.0002755461,2.2606857e-05,0.03075521,0.0005279389,0.023662476,0.05609225,1.2292414e-05,0.00034683626,0.7275729,1.584776e-06,5.7938607e-05,0.0020103331,0.0010593247,9.284049e-06,0.0002463416,0.00034885315,0.0006375086,0.0011335345,0.0012680307,0.019164953,0.028809663,0.0011837519,4.631518e-05,0.0064441157,5.6705135e-06,0.043014213,0.036585953,4.375922e-05,0.0014350566,0.017225714
