X,Y,标注类别名称,预测类别,图像路径
-51.0989,-4.1772456,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
-17.787035,-33.26259,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
-50.69779,-6.7370367,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
44.686676,-12.061832,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
-51.693733,-4.6871524,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
46.914238,-10.918686,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
50.77295,-9.647439,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
-16.367828,-33.678482,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
50.04449,-8.361918,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
43.514862,-10.533367,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
44.684177,-9.849717,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
27.345589,-3.2779772,榴莲,椰子,fruit30_split/val/榴莲/84.png
42.96007,-20.444159,榴莲,哈密瓜,fruit30_split/val/榴莲/85.jpg
12.999515,-15.718406,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
-50.65283,-7.146012,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
42.48505,-13.666067,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
-48.122448,-5.0384374,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
40.744705,-13.066454,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
22.107145,-7.3939047,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
49.576317,13.961788,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
50.452866,14.694195,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
52.37504,14.595587,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
53.745293,14.101899,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
49.846527,12.299925,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
53.379837,13.007226,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
52.23968,15.610919,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
-3.295469,14.787084,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
48.515484,18.518707,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
51.07559,12.982117,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
0.2523532,13.4953785,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
47.392056,19.949142,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
0.61838967,16.88636,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
50.703197,19.129574,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
1.7450025,-2.7990417,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
49.265003,9.249717,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
52.488842,16.42447,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
52.048317,12.272003,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
47.25761,10.224739,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
52.578995,18.495138,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
50.985825,16.901691,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
50.60852,9.899149,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
-24.218813,-4.78728,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
52.670555,17.327812,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
2.0937748,20.70119,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
0.30056015,13.567833,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
49.225937,17.90083,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
51.662266,10.4211645,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
51.90711,10.3812475,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
-24.095762,-4.90858,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
-1.002809,18.943548,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
53.696342,11.440148,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
49.687656,16.9947,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
52.081005,6.890084,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
48.83207,12.6745405,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
-7.5691476,16.803514,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
28.585669,15.9182,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
-22.617323,-15.012671,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
39.067734,21.067284,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
11.85348,-27.06849,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
-4.021833,7.158183,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
-8.2966385,-43.291786,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
34.66876,16.539307,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
36.28992,23.841284,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
-20.843391,-15.575608,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
35.68901,20.268929,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
33.933598,20.072592,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
-20.983475,-15.025549,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
-17.410582,-12.493843,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
39.262226,22.723253,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
34.842766,18.28536,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
12.416446,5.840778,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
33.10386,21.230408,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
-49.827984,-2.0292702,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
32.237587,22.095804,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
35.67859,22.335747,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
37.73484,18.01051,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
34.11828,21.988512,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
34.84466,24.071484,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
37.195374,25.27263,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
32.63023,18.937283,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
36.846466,20.28671,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
32.730644,19.868599,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
31.220133,20.9332,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
35.47168,19.339066,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
37.572056,25.109783,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
30.075613,21.26337,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
36.03887,21.191788,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
37.171406,22.690054,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
36.26932,19.168255,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
-13.193517,-11.653553,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
38.072826,19.776857,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
39.85755,18.481945,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
-27.646875,32.833828,石榴,石榴,fruit30_split/val/石榴/10.jpg
-1.9752687,17.905767,石榴,石榴,fruit30_split/val/石榴/101.jpg
-4.347687,18.114826,石榴,西红柿,fruit30_split/val/石榴/106.jpg
-4.1277437,19.164757,石榴,石榴,fruit30_split/val/石榴/107.jpg
-14.017104,-33.544735,石榴,西瓜,fruit30_split/val/石榴/114.jpg
-28.814432,29.036222,石榴,石榴,fruit30_split/val/石榴/115.jpg
-29.803488,27.76055,石榴,石榴,fruit30_split/val/石榴/12.png
-1.9098036,16.626692,石榴,石榴,fruit30_split/val/石榴/127.jpg
-13.6339035,-34.74578,石榴,脐橙,fruit30_split/val/石榴/134.jpg
-27.470476,25.217226,石榴,石榴,fruit30_split/val/石榴/136.jpg
-26.955633,20.681707,石榴,石榴,fruit30_split/val/石榴/14.jpg
-28.288496,30.287947,石榴,石榴,fruit30_split/val/石榴/147.jpg
-35.57422,13.934601,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
-26.710434,28.998974,石榴,石榴,fruit30_split/val/石榴/158.jpg
-31.727205,30.281658,石榴,石榴,fruit30_split/val/石榴/174.jpeg
-28.264456,32.64818,石榴,石榴,fruit30_split/val/石榴/175.jpg
-28.263365,33.48747,石榴,石榴,fruit30_split/val/石榴/179.jpg
-32.286346,29.237696,石榴,石榴,fruit30_split/val/石榴/19.jpg
-25.91973,32.32698,石榴,石榴,fruit30_split/val/石榴/2.png
-33.144543,28.661568,石榴,石榴,fruit30_split/val/石榴/27.jpg
-10.5901785,0.28115165,石榴,石榴,fruit30_split/val/石榴/33.jpg
0.87970066,12.28189,石榴,石榴,fruit30_split/val/石榴/35.jpg
-25.308996,27.775726,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
-11.538886,-2.8845365,石榴,石榴,fruit30_split/val/石榴/44.jpg
-15.070625,-2.4144874,石榴,石榴,fruit30_split/val/石榴/46.jpg
-30.105751,28.305046,石榴,石榴,fruit30_split/val/石榴/49.jpg
-11.772709,-4.6406054,石榴,石榴,fruit30_split/val/石榴/5.jpg
-32.30603,30.892504,石榴,石榴,fruit30_split/val/石榴/55.jpg
-16.039557,-3.0857325,石榴,石榴,fruit30_split/val/石榴/6.jpg
-1.6158215,15.913551,石榴,石榴,fruit30_split/val/石榴/60.jpg
-33.091,32.150208,石榴,石榴,fruit30_split/val/石榴/66.jpg
-27.735386,26.983307,石榴,石榴,fruit30_split/val/石榴/67.jpg
-27.87947,28.419651,石榴,石榴,fruit30_split/val/石榴/77.jpg
-26.774744,31.602211,石榴,石榴,fruit30_split/val/石榴/80.jpg
-30.616127,33.06388,石榴,石榴,fruit30_split/val/石榴/84.jpg
-13.163651,-5.141073,石榴,石榴,fruit30_split/val/石榴/88.jpg
-13.081584,-3.328657,石榴,石榴,fruit30_split/val/石榴/89.jpg
-1.5590599,-18.72252,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
5.121707,-19.276377,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
9.390152,-0.8964474,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
-6.083276,-15.804849,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
10.282381,-8.020749,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
-0.98772055,-21.694164,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
9.28253,-1.3895075,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
-33.560417,-18.283857,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
0.92656004,-18.611834,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
-0.70927286,-19.429922,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
-4.597128,-17.588152,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
-3.2420673,-10.308257,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
-5.7949576,-15.458246,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
-1.3256264,-21.646196,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
6.4705195,-5.914741,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
10.068855,-9.272878,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
-1.7700009,-17.855719,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
5.154162,-18.24454,砂糖橘,胡萝卜,fruit30_split/val/砂糖橘/25.jpg
-5.3178144,-10.949529,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
-8.479333,-15.718378,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
-27.899282,14.699022,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
-4.752315,-11.569731,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
-4.2016935,-9.054014,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
-8.270811,-19.693972,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
9.371032,-6.4975414,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
10.460381,-7.4331913,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
-3.6720572,-10.825906,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
-32.844643,-19.60716,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
-2.694985,-17.513086,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
-4.184889,-15.13757,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
13.383343,-8.702849,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
-34.555145,-17.634373,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
-4.4780073,-16.864033,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
-1.4233266,-15.553376,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
-10.746586,-16.011444,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
2.934148,-41.290733,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
23.281172,-21.29318,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
-5.2442145,-40.117653,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
22.030275,-15.533694,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
-1.5081085,-38.634907,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
18.883904,-17.70862,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
3.1453323,-42.569557,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
14.620797,-31.14592,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
-7.3661203,-37.339382,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
12.981026,-22.167057,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
18.720297,-19.308947,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
19.266657,-20.543236,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
-3.4246335,-39.946686,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
23.241432,-18.407701,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
14.447597,-19.146658,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
18.719963,-14.776121,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
6.5384326,14.6879015,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
-3.5979831,-39.252834,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
23.303986,-13.231719,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
-7.8188376,-39.921696,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
-3.988936,-37.552086,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
20.615322,-9.638796,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
21.159298,-14.216489,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
21.272198,-17.481972,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
22.575426,-18.760975,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
-5.647239,-38.86685,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
17.59001,-18.749096,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
18.585201,-18.079525,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
23.914228,-19.025938,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
-3.9714015,-40.990864,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
-1.4031945,-41.25595,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
-2.8083978,-38.13008,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
18.078957,3.2561705,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
20.239326,-14.656067,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
12.506079,-33.525356,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
2.9552493,-41.432552,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
7.1490655,-1.6827326,脐橙,脐橙,fruit30_split/val/脐橙/101.jpg
-9.098833,-21.785746,脐橙,脐橙,fruit30_split/val/脐橙/105.jpg
11.661083,-6.5502734,脐橙,脐橙,fruit30_split/val/脐橙/109.jpg
-9.3805065,-16.123554,脐橙,脐橙,fruit30_split/val/脐橙/123.jpg
-9.415645,-14.472599,脐橙,脐橙,fruit30_split/val/脐橙/124.jpg
-12.921305,-36.632538,脐橙,胡萝卜,fruit30_split/val/脐橙/13.jpg
-9.440026,-16.4953,脐橙,脐橙,fruit30_split/val/脐橙/135.jpg
-10.371542,-17.486876,脐橙,脐橙,fruit30_split/val/脐橙/142.jpg
-12.325604,-17.942486,脐橙,脐橙,fruit30_split/val/脐橙/145.jpg
15.14262,-9.278132,脐橙,砂糖橘,fruit30_split/val/脐橙/147.jpg
13.289485,-4.0290027,脐橙,柠檬,fruit30_split/val/脐橙/148.jpg
12.647107,0.008025497,脐橙,柠檬,fruit30_split/val/脐橙/155.jpg
-13.272326,-36.074837,脐橙,脐橙,fruit30_split/val/脐橙/16.jpg
-6.0588355,-18.577812,脐橙,砂糖橘,fruit30_split/val/脐橙/161.jpg
12.786303,-10.267665,脐橙,砂糖橘,fruit30_split/val/脐橙/162.jpg
11.326306,-5.05722,脐橙,脐橙,fruit30_split/val/脐橙/168.jpeg
-11.222276,-16.850391,脐橙,脐橙,fruit30_split/val/脐橙/173.jpg
10.685976,-3.2223704,脐橙,脐橙,fruit30_split/val/脐橙/178.jpg
-32.764957,-17.61186,脐橙,脐橙,fruit30_split/val/脐橙/179.jpg
-8.844947,-20.488647,脐橙,脐橙,fruit30_split/val/脐橙/181.jpg
13.894851,-6.3890576,脐橙,脐橙,fruit30_split/val/脐橙/184.jpg
-9.40004,-18.21822,脐橙,脐橙,fruit30_split/val/脐橙/185.jpg
11.778509,-3.922433,脐橙,脐橙,fruit30_split/val/脐橙/19.jpg
-0.34232616,-17.693003,脐橙,砂糖橘,fruit30_split/val/脐橙/191.jpg
-11.048526,-19.205032,脐橙,脐橙,fruit30_split/val/脐橙/21.jpg
-15.421178,-36.941517,脐橙,桂圆,fruit30_split/val/脐橙/29.jpeg
-13.017553,-36.86709,脐橙,脐橙,fruit30_split/val/脐橙/3.jpg
-10.6677685,-18.741756,脐橙,脐橙,fruit30_split/val/脐橙/36.jpeg
-7.184869,-17.530876,脐橙,脐橙,fruit30_split/val/脐橙/46.jpg
-13.111674,-16.932966,脐橙,脐橙,fruit30_split/val/脐橙/51.jpg
5.396934,-1.4551989,脐橙,脐橙,fruit30_split/val/脐橙/54.jpg
10.013016,-4.536993,脐橙,脐橙,fruit30_split/val/脐橙/59.jpeg
-7.7124004,-14.445882,脐橙,脐橙,fruit30_split/val/脐橙/60.jpg
-14.600839,-19.844742,脐橙,脐橙,fruit30_split/val/脐橙/62.jpg
15.783087,-0.9086785,脐橙,脐橙,fruit30_split/val/脐橙/66.jpg
-4.0445046,-19.873516,脐橙,梨,fruit30_split/val/脐橙/67.jpg
17.472067,-29.921974,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
23.257727,3.9966617,芒果,芒果,fruit30_split/val/芒果/1.jpg
27.928709,1.5351105,芒果,柚子,fruit30_split/val/芒果/101.jpg
11.264722,-11.90307,芒果,芒果,fruit30_split/val/芒果/108.jpeg
3.3034427,-0.40223038,芒果,芒果,fruit30_split/val/芒果/110.jpg
22.813902,-10.902414,芒果,芒果,fruit30_split/val/芒果/111.jpg
28.600016,-30.623325,芒果,芒果,fruit30_split/val/芒果/152.jpg
14.500677,-13.505041,芒果,芒果,fruit30_split/val/芒果/167.jpg
18.919197,-7.4069614,芒果,芒果,fruit30_split/val/芒果/172.jpg
-38.191597,-33.305508,芒果,芒果,fruit30_split/val/芒果/173.jpeg
2.7153049,-22.059551,芒果,芒果,fruit30_split/val/芒果/176.jpeg
-17.877674,-18.774504,芒果,芒果,fruit30_split/val/芒果/177.jpeg
24.65354,0.6419747,芒果,芒果,fruit30_split/val/芒果/18.jpg
-38.191597,-33.305508,芒果,芒果,fruit30_split/val/芒果/182.jpeg
2.7154245,-22.059324,芒果,芒果,fruit30_split/val/芒果/185.jpeg
23.989199,11.611755,芒果,芒果,fruit30_split/val/芒果/187.jpg
22.954428,4.394557,芒果,芒果,fruit30_split/val/芒果/189.jpg
-7.6335044,-21.256023,芒果,芒果,fruit30_split/val/芒果/198.jpg
-14.662109,-6.6689386,芒果,芒果,fruit30_split/val/芒果/199.jpeg
29.874086,-14.021684,芒果,芒果,fruit30_split/val/芒果/21.jpg
31.356497,-30.283367,芒果,芒果,fruit30_split/val/芒果/23.jpg
27.62714,-29.26397,芒果,芒果,fruit30_split/val/芒果/24.jpg
21.48805,-13.898853,芒果,西红柿,fruit30_split/val/芒果/30.jpg
13.532136,18.919285,芒果,芒果,fruit30_split/val/芒果/36.jpg
30.12572,-30.249537,芒果,芒果,fruit30_split/val/芒果/40.jpg
28.336702,-30.971653,芒果,芒果,fruit30_split/val/芒果/47.jpg
27.928709,1.5351105,芒果,柚子,fruit30_split/val/芒果/55.jpg
17.732359,-26.07516,芒果,榴莲,fruit30_split/val/芒果/58.jpg
29.126917,-14.248887,芒果,芒果,fruit30_split/val/芒果/6.jpg
7.878688,-8.358891,芒果,芒果,fruit30_split/val/芒果/66.jpg
27.2511,-15.306614,芒果,芒果,fruit30_split/val/芒果/73.jpg
15.980493,-10.411577,芒果,芒果,fruit30_split/val/芒果/8.jpg
9.3271055,-32.022865,芒果,菠萝,fruit30_split/val/芒果/90.jpg
26.803741,4.0653186,芒果,梨,fruit30_split/val/芒果/95.jpg
-11.762773,-32.30064,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
1.0976448,-33.63689,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
-24.23169,-9.845996,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
-25.774176,-9.689686,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
-24.014053,-10.311823,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
20.263723,-32.051083,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
-10.93536,-32.09262,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
-11.61736,-33.858635,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
10.537508,28.46469,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
-10.913372,-33.211197,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
9.193007,28.471912,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
22.544178,-33.52912,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
22.440786,-33.648384,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
8.624017,38.789444,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
17.916101,-34.284863,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
8.896024,25.647062,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
14.518345,28.8078,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
17.26171,-35.436935,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
13.510074,29.074812,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
22.913647,-35.147144,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
-13.288798,-26.692678,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
12.495423,28.31283,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
-10.630747,-31.296316,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
10.935123,26.779463,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
-8.617969,-1.2385225,苦瓜,苦瓜,fruit30_split/val/苦瓜/4.jpg
16.07165,28.6882,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
11.716235,27.76862,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
19.965647,-37.038292,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
12.147466,29.98648,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
18.45828,-37.0231,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
19.317934,-35.633957,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
11.673611,36.920795,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
17.258192,-14.9720745,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
19.443546,-33.890617,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
18.823994,-35.02728,苦瓜,苦瓜,fruit30_split/val/苦瓜/95.jpg
-17.237213,-4.8990703,苹果-红,葡萄-红,fruit30_split/val/苹果-红/10.jpg
7.966647,1.4435835,苹果-红,苹果-红,fruit30_split/val/苹果-红/107.jpg
-0.88603705,2.1968145,苹果-红,苹果-红,fruit30_split/val/苹果-红/109.jpg
6.2890015,4.119549,苹果-红,苹果-红,fruit30_split/val/苹果-红/110.jpg
-5.4596562,4.7161493,苹果-红,苹果-红,fruit30_split/val/苹果-红/114.jpg
-0.6381617,-1.963879,苹果-红,苹果-红,fruit30_split/val/苹果-红/119.jpg
-15.736022,-5.8219953,苹果-红,葡萄-红,fruit30_split/val/苹果-红/12.jpg
-4.50539,0.30156156,苹果-红,苹果-红,fruit30_split/val/苹果-红/124.jpg
7.375945,3.9007032,苹果-红,苹果-红,fruit30_split/val/苹果-红/128.jpg
-3.5342407,-1.1583228,苹果-红,苹果-红,fruit30_split/val/苹果-红/13.jpg
36.043556,26.846071,苹果-红,苹果-红,fruit30_split/val/苹果-红/133.jpg
1.4090149,-0.15084748,苹果-红,苹果-红,fruit30_split/val/苹果-红/134.jpg
5.1537166,1.9990618,苹果-红,苹果-红,fruit30_split/val/苹果-红/139.jpg
0.91787755,1.6284826,苹果-红,苹果-红,fruit30_split/val/苹果-红/140.jpg
-1.3502145,1.6696918,苹果-红,苹果-红,fruit30_split/val/苹果-红/158.jpg
7.9516935,3.6418715,苹果-红,苹果-红,fruit30_split/val/苹果-红/163.jpg
-2.9211304,-0.8973782,苹果-红,苹果-红,fruit30_split/val/苹果-红/166.jpg
