X,Y,标注类别名称,预测类别,图像路径
3.7069738,2.99475,榴莲,榴莲,fruit30_split/val/榴莲/161.jpg
3.338998,3.2686634,榴莲,榴莲,fruit30_split/val/榴莲/163.jpg
3.154881,3.1284153,榴莲,榴莲,fruit30_split/val/榴莲/170.jpg
3.5414944,3.114012,榴莲,榴莲,fruit30_split/val/榴莲/181.jpg
2.6140094,3.212803,榴莲,柚子,fruit30_split/val/榴莲/191.jpg
-2.2740765,1.1603985,榴莲,榴莲,fruit30_split/val/榴莲/198.jpg
3.0290353,3.1662347,榴莲,榴莲,fruit30_split/val/榴莲/20.jpg
4.132313,-0.3229469,榴莲,榴莲,fruit30_split/val/榴莲/3.jpg
3.8818178,2.8355813,榴莲,榴莲,fruit30_split/val/榴莲/36.jpg
4.3102665,-0.45261714,榴莲,榴莲,fruit30_split/val/榴莲/39.jpg
4.078412,-0.5988854,榴莲,榴莲,fruit30_split/val/榴莲/43.jpg
4.254482,-0.45495865,榴莲,榴莲,fruit30_split/val/榴莲/44.jpeg
3.2363238,3.213875,榴莲,榴莲,fruit30_split/val/榴莲/46.jpg
4.2095084,-0.3166423,榴莲,榴莲,fruit30_split/val/榴莲/47.jpg
3.3919165,3.2491512,榴莲,榴莲,fruit30_split/val/榴莲/55.jpg
3.6194828,2.8583908,榴莲,榴莲,fruit30_split/val/榴莲/58.jpg
3.1993961,0.08844829,榴莲,榴莲,fruit30_split/val/榴莲/71.jpg
3.6868014,2.898836,榴莲,榴莲,fruit30_split/val/榴莲/74.jpg
3.2984672,3.2629087,榴莲,榴莲,fruit30_split/val/榴莲/75.jpg
3.264692,3.248843,榴莲,榴莲,fruit30_split/val/榴莲/78.jpg
0.49443352,3.0985415,榴莲,椰子,fruit30_split/val/榴莲/84.png
0.29733416,2.493183,榴莲,哈密瓜,fruit30_split/val/榴莲/85.jpg
0.20017329,1.4497447,榴莲,芒果,fruit30_split/val/榴莲/87.jpg
4.282108,-0.61332124,榴莲,榴莲,fruit30_split/val/榴莲/88.jpg
2.998131,3.174346,榴莲,榴莲,fruit30_split/val/榴莲/90.jpg
4.1802015,-0.5712062,榴莲,榴莲,fruit30_split/val/榴莲/91.jpg
2.5042286,2.9933286,榴莲,榴莲,fruit30_split/val/榴莲/98.jpg
1.244445,2.6804032,榴莲,柠檬,fruit30_split/val/榴莲/99.jpg
0.41618,5.065967,火龙果,火龙果,fruit30_split/val/火龙果/103.jpg
0.35869563,5.062213,火龙果,火龙果,fruit30_split/val/火龙果/106.jpg
0.33880237,5.0280952,火龙果,火龙果,fruit30_split/val/火龙果/109.jpg
0.40282348,5.0691857,火龙果,火龙果,fruit30_split/val/火龙果/113.jpg
0.4620207,4.7934613,火龙果,火龙果,fruit30_split/val/火龙果/114.jpg
0.38715443,5.095248,火龙果,火龙果,fruit30_split/val/火龙果/118.jpg
0.29327875,4.938132,火龙果,火龙果,fruit30_split/val/火龙果/13.jpg
1.0503135,1.350956,火龙果,火龙果,fruit30_split/val/火龙果/138.jpg
-0.006089985,4.582342,火龙果,火龙果,fruit30_split/val/火龙果/153.jpg
0.43646812,4.9798856,火龙果,火龙果,fruit30_split/val/火龙果/163.jpg
0.5694762,4.4067183,火龙果,火龙果,fruit30_split/val/火龙果/164.jpg
-0.15180326,4.4477134,火龙果,火龙果,fruit30_split/val/火龙果/172.jpg
0.9809939,1.3078816,火龙果,火龙果,fruit30_split/val/火龙果/176.jpg
0.10741722,4.8216,火龙果,火龙果,fruit30_split/val/火龙果/184.jpg
0.4711621,4.956817,火龙果,苹果-红,fruit30_split/val/火龙果/19.jpg
0.5694163,4.7236395,火龙果,火龙果,fruit30_split/val/火龙果/191.jpg
0.10208567,4.8728557,火龙果,火龙果,fruit30_split/val/火龙果/196.jpg
0.4955273,4.9213386,火龙果,火龙果,fruit30_split/val/火龙果/197.jpg
0.5631547,4.48368,火龙果,火龙果,fruit30_split/val/火龙果/21.jpg
0.11462809,4.7956123,火龙果,火龙果,fruit30_split/val/火龙果/23.jpg
0.09109959,4.886402,火龙果,火龙果,fruit30_split/val/火龙果/29.jpg
0.48164383,4.931443,火龙果,椰子,fruit30_split/val/火龙果/3.jpg
1.821525,0.118656486,火龙果,火龙果,fruit30_split/val/火龙果/33.jpg
0.054268524,4.7963853,火龙果,火龙果,fruit30_split/val/火龙果/34.jpg
2.6634083,2.2343094,火龙果,火龙果,fruit30_split/val/火龙果/45.jpg
0.520989,4.618899,火龙果,火龙果,fruit30_split/val/火龙果/47.jpeg
0.113466136,4.8368673,火龙果,火龙果,fruit30_split/val/火龙果/56.jpg
0.46685624,5.0009313,火龙果,火龙果,fruit30_split/val/火龙果/60.jpg
0.39563796,5.0238686,火龙果,火龙果,fruit30_split/val/火龙果/64.jpg
1.8326814,0.18323682,火龙果,火龙果,fruit30_split/val/火龙果/70.jpg
1.1658795,1.2147409,火龙果,火龙果,fruit30_split/val/火龙果/76.jpeg
0.48383796,5.082271,火龙果,火龙果,fruit30_split/val/火龙果/78.jpg
0.13771054,4.8984957,火龙果,火龙果,fruit30_split/val/火龙果/80.jpg
0.3373827,3.0178454,火龙果,火龙果,fruit30_split/val/火龙果/83.jpg
0.40197873,4.998316,火龙果,火龙果,fruit30_split/val/火龙果/84.jpg
1.2140949,-0.11676182,火龙果,石榴,fruit30_split/val/火龙果/90.jpg
-1.6832256,3.6949255,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/101.jpg
1.1183637,-0.8142039,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/113.jpg
-2.5782905,4.3877535,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/118.jpeg
-1.5828456,2.1180246,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/124.jpg
0.5383969,0.71971804,猕猴桃,黄瓜,fruit30_split/val/猕猴桃/127.jpg
1.5806875,0.19517016,猕猴桃,哈密瓜,fruit30_split/val/猕猴桃/128.jpg
-2.1333196,3.780175,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/136.jpg
-2.7379575,4.4182763,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/144.jpg
1.0573019,-0.9379274,猕猴桃,桂圆,fruit30_split/val/猕猴桃/149.jpeg
-2.6182752,4.391359,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/167.png
-2.7037127,4.0854006,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/17.jpg
0.96917266,-0.8142911,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/188.jpg
1.0739828,-0.64093345,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/192.jpeg
-2.6358435,4.4442043,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/197.jpg
-2.6500325,4.1684446,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/199.jpeg
0.3417067,2.6474023,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/32.jpg
-2.6956427,4.0774207,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/34.jpg
4.4897466,-0.96074504,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/38.jpeg
-2.5981097,3.9429066,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/40.jpg
-2.7406323,4.283325,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/41.jpeg
-2.4264455,4.3228045,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/44.jpg
-2.758841,4.1719847,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/46.jpg
-2.6554587,4.2970533,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/47.jpg
-2.6200824,4.400596,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/48.jpg
-2.6949022,4.025004,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/50.jpg
-2.6460652,4.3534656,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/54.jpg
-2.6595006,3.9714634,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/56.jpg
-2.4058094,3.6968045,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/57.jpg
-2.5875847,4.227305,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/6.jpeg
-2.6295445,4.39122,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/66.jpg
-2.5303295,3.7437348,猕猴桃,芒果,fruit30_split/val/猕猴桃/68.jpg
-2.7307253,4.2904015,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/70.jpg
-2.7078466,4.4354386,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/77.jpg
-2.6425526,4.3110986,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/92.jpg
1.1860143,0.12253844,猕猴桃,柚子,fruit30_split/val/猕猴桃/94.jpeg
-2.4616249,4.244709,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/96.jpg
-2.5375943,4.381228,猕猴桃,猕猴桃,fruit30_split/val/猕猴桃/99.jpg
-1.4042678,-2.887433,石榴,石榴,fruit30_split/val/石榴/10.jpg
0.023136016,-0.969698,石榴,石榴,fruit30_split/val/石榴/101.jpg
1.0443,1.2223532,石榴,西红柿,fruit30_split/val/石榴/106.jpg
0.9911161,1.0779797,石榴,石榴,fruit30_split/val/石榴/107.jpg
3.0826774,0.10379233,石榴,西瓜,fruit30_split/val/石榴/114.jpg
-1.3682315,-2.8564248,石榴,石榴,fruit30_split/val/石榴/115.jpg
-1.3527801,-2.8620627,石榴,石榴,fruit30_split/val/石榴/12.png
0.0364162,-1.1376103,石榴,石榴,fruit30_split/val/石榴/127.jpg
3.1435235,0.18670517,石榴,脐橙,fruit30_split/val/石榴/134.jpg
-1.2264056,-2.4363556,石榴,石榴,fruit30_split/val/石榴/136.jpg
-1.175075,-2.3454607,石榴,石榴,fruit30_split/val/石榴/14.jpg
-1.4094038,-2.7774587,石榴,石榴,fruit30_split/val/石榴/147.jpg
4.028188,-1.1325558,石榴,杨梅,fruit30_split/val/石榴/155.jpeg
-1.320093,-2.7641466,石榴,石榴,fruit30_split/val/石榴/158.jpg
-1.4862628,-2.9162095,石榴,石榴,fruit30_split/val/石榴/174.jpeg
-1.3316962,-2.9395535,石榴,石榴,fruit30_split/val/石榴/175.jpg
-1.3595424,-2.968672,石榴,石榴,fruit30_split/val/石榴/179.jpg
-1.4747789,-2.90103,石榴,石榴,fruit30_split/val/石榴/19.jpg
-1.3392787,-2.9347396,石榴,石榴,fruit30_split/val/石榴/2.png
-1.5791706,-2.8642147,石榴,石榴,fruit30_split/val/石榴/27.jpg
0.5704865,0.1747,石榴,石榴,fruit30_split/val/石榴/33.jpg
-0.7104846,0.3980134,石榴,石榴,fruit30_split/val/石榴/35.jpg
-1.2705356,-2.6087956,石榴,葡萄-红,fruit30_split/val/石榴/43.jpeg
0.5222089,0.28673482,石榴,石榴,fruit30_split/val/石榴/44.jpg
0.52852696,0.06050155,石榴,石榴,fruit30_split/val/石榴/46.jpg
-1.4062921,-2.8322034,石榴,石榴,fruit30_split/val/石榴/49.jpg
0.63737726,0.16702944,石榴,石榴,fruit30_split/val/石榴/5.jpg
-1.5262828,-2.8360684,石榴,石榴,fruit30_split/val/石榴/55.jpg
0.61043006,0.053258494,石榴,石榴,fruit30_split/val/石榴/6.jpg
1.0767964,1.3136398,石榴,石榴,fruit30_split/val/石榴/60.jpg
-1.5761892,-2.744145,石榴,石榴,fruit30_split/val/石榴/66.jpg
-1.1853118,-2.5723522,石榴,石榴,fruit30_split/val/石榴/67.jpg
-1.2775269,-2.7777245,石榴,石榴,fruit30_split/val/石榴/77.jpg
-1.4539357,-2.7651052,石榴,石榴,fruit30_split/val/石榴/80.jpg
-1.3862244,-2.9624789,石榴,石榴,fruit30_split/val/石榴/84.jpg
0.6325063,0.09617989,石榴,石榴,fruit30_split/val/石榴/88.jpg
0.62390137,0.12662861,石榴,石榴,fruit30_split/val/石榴/89.jpg
-0.5044481,0.17439313,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/101.jpg
-1.0784683,0.8719004,砂糖橘,柚子,fruit30_split/val/砂糖橘/103.jpg
-0.7311491,2.0688462,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/104.jpg
-0.09684955,-0.16584152,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/110.jpg
-0.011661375,1.335639,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/112.jpg
-0.48459575,0.19852106,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/113.jpg
-0.609042,1.9593518,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/128.jpg
1.8899984,-1.0928352,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/130.jpg
-0.4748059,0.39669675,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/132.jpg
-0.6040382,0.23577233,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/155.png
-0.31270993,-0.22205178,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/163.jpg
-1.2887156,0.05896565,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/164.jpg
-0.16522084,0.008128763,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/177.jpg
-0.45164534,0.18261965,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/180.jpg
-0.29292414,0.7429238,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/183.jpg
-0.27720574,1.3836334,砂糖橘,芒果,fruit30_split/val/砂糖橘/193.jpg
-0.5825066,0.16192591,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/194.jpg
-1.2790821,0.7604752,砂糖橘,胡萝卜,fruit30_split/val/砂糖橘/25.jpg
-1.2469403,-0.055838384,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/28.jpg
0.08527562,-0.23838547,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/29.jpg
-1.2516377,-0.34098935,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/35.jpg
-1.1991863,-0.048269227,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/38.png
-0.98586535,-0.10310937,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/43.jpeg
0.045720145,-0.47248796,砂糖橘,脐橙,fruit30_split/val/砂糖橘/44.jpg
-0.31303594,1.3824632,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/49.jpg
-0.25681522,1.5583298,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/5.jpg
-1.1858805,0.008480378,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/55.jpg
1.6012967,-1.2095171,砂糖橘,脐橙,fruit30_split/val/砂糖橘/58.jpg
-0.547132,0.020921,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/6.png
-0.42491418,0.0072119012,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/60.jpg
-0.80883986,2.0609124,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/62.jpg
2.0929844,-1.1113666,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/63.jpg
-0.4479158,-0.054736454,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/77.jpeg
-0.79334897,0.5295326,砂糖橘,砂糖橘,fruit30_split/val/砂糖橘/78.jpg
0.37156683,-0.47230077,砂糖橘,脐橙,fruit30_split/val/砂糖橘/97.jpeg
1.8172005,1.4804642,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/10.jpg
1.8480325,2.2263088,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/106.jpg
2.1209612,0.9193576,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/108.jpg
1.5842103,1.9095001,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/11.jpg
2.1724668,1.0626087,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/111.jpg
1.6112874,1.7982957,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/114.jpeg
1.8545226,1.5488387,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/116.jpg
1.3422436,1.5827439,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/121.jpg
2.5307097,0.5992428,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/128.jpg
-1.6347933,1.6764872,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/138.jpg
1.7099187,1.8641335,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/150.jpg
1.7969525,1.7948151,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/160.jpg
2.119608,1.1346107,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/167.jpg
1.8009899,2.047283,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/175.jpg
1.3288194,2.0368347,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/181.jpg
1.2962875,1.8531712,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/186.jpeg
0.39029306,2.3601813,胡萝卜,西瓜,fruit30_split/val/胡萝卜/188.jpg
2.257691,0.9846352,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/19.jpg
1.6011996,2.0985377,胡萝卜,芒果,fruit30_split/val/胡萝卜/192.jpg
2.0775616,0.48910314,胡萝卜,黄瓜,fruit30_split/val/胡萝卜/196.jpg
2.216179,1.0461774,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/20.jpg
1.4077786,2.336662,胡萝卜,芒果,fruit30_split/val/胡萝卜/21.jpg
1.2938658,1.8449221,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/23.jpeg
1.7369051,2.0854416,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/30.jpg
1.8959335,1.9131339,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/35.jpg
2.2172794,0.8850576,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/57.jpg
1.6373836,1.8341266,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/61.jpg
1.6795378,1.8087877,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/63.jpg
1.928571,2.0617015,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/65.jpg
2.2061625,0.97254694,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/75.jpg
2.0054066,1.2289122,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/76.jpg
2.2007902,1.0083182,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/80.jpg
0.23002197,2.8740363,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/83.jpg
1.4694884,1.8946576,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/85.jpg
1.5470686,1.6949929,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/87.jpeg
1.794711,1.4909277,胡萝卜,胡萝卜,fruit30_split/val/胡萝卜/95.jpg
-0.54604214,1.7374085,脐橙,脐橙,fruit30_split/val/脐橙/101.jpg
0.109450154,-0.5199806,脐橙,脐橙,fruit30_split/val/脐橙/105.jpg
-0.22114863,1.7773075,脐橙,脐橙,fruit30_split/val/脐橙/109.jpg
0.34391853,-0.30247518,脐橙,脐橙,fruit30_split/val/脐橙/123.jpg
0.12754597,-0.3072512,脐橙,脐橙,fruit30_split/val/脐橙/124.jpg
3.0480123,0.16347513,脐橙,胡萝卜,fruit30_split/val/脐橙/13.jpg
0.5069471,-0.23536442,脐橙,脐橙,fruit30_split/val/脐橙/135.jpg
0.37516922,-0.52563524,脐橙,脐橙,fruit30_split/val/脐橙/142.jpg
0.4810214,-0.6123093,脐橙,脐橙,fruit30_split/val/脐橙/145.jpg
-0.8825367,1.8424606,脐橙,砂糖橘,fruit30_split/val/脐橙/147.jpg
-0.168955,2.0498438,脐橙,柠檬,fruit30_split/val/脐橙/148.jpg
-0.07444176,2.229926,脐橙,柠檬,fruit30_split/val/脐橙/155.jpg
2.99877,0.198802,脐橙,脐橙,fruit30_split/val/脐橙/16.jpg
-0.303857,-0.15030633,脐橙,砂糖橘,fruit30_split/val/脐橙/161.jpg
-0.8045236,2.1446233,脐橙,砂糖橘,fruit30_split/val/脐橙/162.jpg
-0.2861285,1.8211364,脐橙,脐橙,fruit30_split/val/脐橙/168.jpeg
0.5009014,-0.53203285,脐橙,脐橙,fruit30_split/val/脐橙/173.jpg
-0.29893714,1.8434649,脐橙,脐橙,fruit30_split/val/脐橙/178.jpg
1.7380733,-0.99377847,脐橙,脐橙,fruit30_split/val/脐橙/179.jpg
0.092573605,-0.50431985,脐橙,脐橙,fruit30_split/val/脐橙/181.jpg
-0.42247242,1.6268039,脐橙,脐橙,fruit30_split/val/脐橙/184.jpg
0.25374258,-0.4758669,脐橙,脐橙,fruit30_split/val/脐橙/185.jpg
-0.26318303,1.8547095,脐橙,脐橙,fruit30_split/val/脐橙/19.jpg
-0.52291125,0.2726955,脐橙,砂糖橘,fruit30_split/val/脐橙/191.jpg
0.26948386,-0.4579377,脐橙,脐橙,fruit30_split/val/脐橙/21.jpg
2.8810105,0.07014644,脐橙,桂圆,fruit30_split/val/脐橙/29.jpeg
3.063843,0.1759621,脐橙,脐橙,fruit30_split/val/脐橙/3.jpg
0.30709517,-0.5040641,脐橙,脐橙,fruit30_split/val/脐橙/36.jpeg
-0.029960504,-0.21934254,脐橙,脐橙,fruit30_split/val/脐橙/46.jpg
0.4807497,-0.53201765,脐橙,脐橙,fruit30_split/val/脐橙/51.jpg
-0.42173624,1.4098759,脐橙,脐橙,fruit30_split/val/脐橙/54.jpg
-0.29134035,1.6044621,脐橙,脐橙,fruit30_split/val/脐橙/59.jpeg
0.07251609,-0.035598017,脐橙,脐橙,fruit30_split/val/脐橙/60.jpg
0.58409804,-0.57023823,脐橙,脐橙,fruit30_split/val/脐橙/62.jpg
-0.25985348,2.0759497,脐橙,脐橙,fruit30_split/val/脐橙/66.jpg
-0.6803383,0.1625424,脐橙,梨,fruit30_split/val/脐橙/67.jpg
1.8410875,2.5306425,脐橙,砂糖橘,fruit30_split/val/脐橙/75.jpg
-0.9354223,2.916725,芒果,芒果,fruit30_split/val/芒果/1.jpg
-0.75671417,3.136641,芒果,柚子,fruit30_split/val/芒果/101.jpg
-0.58926666,1.3491502,芒果,芒果,fruit30_split/val/芒果/108.jpeg
-0.34589502,1.0065385,芒果,芒果,fruit30_split/val/芒果/110.jpg
1.2781434,1.8872594,芒果,芒果,fruit30_split/val/芒果/111.jpg
1.2347572,2.9182231,芒果,芒果,fruit30_split/val/芒果/152.jpg
-1.3063947,1.1439334,芒果,芒果,fruit30_split/val/芒果/167.jpg
0.26376513,2.18256,芒果,芒果,fruit30_split/val/芒果/172.jpg
1.3127779,-0.5318919,芒果,芒果,fruit30_split/val/芒果/173.jpeg
-1.0633259,0.21946901,芒果,芒果,fruit30_split/val/芒果/176.jpeg
1.195796,-0.5171062,芒果,芒果,fruit30_split/val/芒果/177.jpeg
-0.85860664,3.0002406,芒果,芒果,fruit30_split/val/芒果/18.jpg
1.3259797,-0.5455425,芒果,芒果,fruit30_split/val/芒果/182.jpeg
-1.0521544,0.22994475,芒果,芒果,fruit30_split/val/芒果/185.jpeg
-1.1802651,3.389051,芒果,芒果,fruit30_split/val/芒果/187.jpg
-0.92124456,2.8420658,芒果,芒果,fruit30_split/val/芒果/189.jpg
0.058705907,-0.40976217,芒果,芒果,fruit30_split/val/芒果/198.jpg
0.65777165,0.090500444,芒果,芒果,fruit30_split/val/芒果/199.jpeg
1.006515,2.7912562,芒果,芒果,fruit30_split/val/芒果/21.jpg
1.2428493,2.7545938,芒果,芒果,fruit30_split/val/芒果/23.jpg
1.2938877,2.8755445,芒果,芒果,fruit30_split/val/芒果/24.jpg
1.1788932,2.0270703,芒果,西红柿,fruit30_split/val/芒果/30.jpg
0.5732532,2.347998,芒果,芒果,fruit30_split/val/芒果/36.jpg
1.1740618,2.8289032,芒果,芒果,fruit30_split/val/芒果/40.jpg
0.9865451,2.7912421,芒果,芒果,fruit30_split/val/芒果/47.jpg
-0.74856484,3.1611753,芒果,柚子,fruit30_split/val/芒果/55.jpg
1.8075311,2.4922793,芒果,榴莲,fruit30_split/val/芒果/58.jpg
1.0054917,2.7689815,芒果,芒果,fruit30_split/val/芒果/6.jpg
-0.604306,1.4600145,芒果,芒果,fruit30_split/val/芒果/66.jpg
1.3198102,2.4858925,芒果,芒果,fruit30_split/val/芒果/73.jpg
-0.8516999,1.5578073,芒果,芒果,fruit30_split/val/芒果/8.jpg
0.7529336,1.6368839,芒果,菠萝,fruit30_split/val/芒果/90.jpg
-0.7886116,3.1372716,芒果,梨,fruit30_split/val/芒果/95.jpg
2.8880398,0.22111134,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
2.8110864,1.1062537,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
3.2552109,0.6178093,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
3.2042363,0.5846664,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
3.3047779,0.69080955,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
2.1794167,2.450924,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
3.0454433,0.44216803,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
3.0246754,0.37100458,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
2.840702,1.5403045,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
2.9698625,0.29646552,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
2.7884045,1.5522767,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
2.1160254,2.4386392,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
2.1754348,2.4460418,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
3.093373,1.1043174,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
2.3177028,2.3624501,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
2.6843235,1.7916297,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
2.857948,1.655912,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
2.3831341,2.374468,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
2.916057,1.5909485,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
2.1609151,2.3904214,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
1.9665395,-0.19216554,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
2.9509432,1.4590551,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
3.037619,0.5167795,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
2.8568847,1.5081279,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
1.1852231,0.4913075,苦瓜,苦瓜,fruit30_split/val/苦瓜/4.jpg
2.5178185,2.0662355,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
2.7691822,1.5892997,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
2.4064066,2.3530743,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
2.6578414,1.7627348,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
2.3824751,2.369516,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
2.3873181,2.4737384,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
2.9952478,1.555727,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
1.1779878,1.6596955,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
2.4648714,2.1754491,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
2.3523672,2.3917625,苦瓜,苦瓜,fruit30_split/val/苦瓜/95.jpg
0.4899775,-0.34931692,苹果-红,葡萄-红,fruit30_split/val/苹果-红/10.jpg
-0.61673534,1.702747,苹果-红,苹果-红,fruit30_split/val/苹果-红/107.jpg
-0.03318257,0.86349726,苹果-红,苹果-红,fruit30_split/val/苹果-红/109.jpg
